id;Pedido;Cliente;DATA_PEDIDO;DTA_CRIA_OM;DTA_LIBERACAO_CREDITO;DATA_EST_PICK;STATUS;DATA_GERACAO_NF;DAT_MINUTA;Editora;sku;volume;peso;valor;NF
SCI1354473;1354473;INSTITUTO DE ENSINO JMC LTDA - EPP;;;17/11/2016;17/11/2016;FINALIZADO;18/11/2016;18/11/2016;SCIPIONE;1;80;8;1627,2;98485
SCI1354894;1354894;SERVICO SOCIAL INDUSTRIA;;;21/11/2016;21/11/2016;FINALIZADO;22/11/2016;22/11/2016;SCIPIONE;2;2;0,873;8,24;98569
SCI1355784;1355784;COLEGIO CIDADE DE CERQUILHOS LTDA;;;;24/11/2016;FINALIZADO;24/11/2016;25/11/2016;SCIPIONE;2;4;1,746;16,48;98691
SCI1359363;1359363;SARAIVA E SICILIANO S/A;;;;29/11/2016;FINALIZADO;30/11/2016;01/12/2016;SCIPIONE;5;220;132,4;9609,81;98838
SCI1251023;1251023;EDITORA ATICA S/A;;;;02/12/2016;FINALIZADO;02/12/2016;02/12/2016;SCIPIONE;4;4;1,66;188,64;98876
SCI1367445;1367445;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;02/12/2016;02/12/2016;FINALIZADO;06/12/2016;07/12/2016;SCIPIONE;4;100;357,5;11796,32;98953
SCI1359731;1359731;INSTITUTO DE EDUCACAO E CULTURA UNIDADE JARDIM S/C;;;;02/12/2016;FINALIZADO;06/12/2016;06/12/2016;SCIPIONE;3;90;230,1;11743,2;98955
SCI1368068;1368068;KAZUE LIVRARIA E DISTRIBUIDORA LTDA - EPP;;;;08/12/2016;FINALIZADO;09/12/2016;12/12/2016;SCIPIONE;2;2;0,255;56,96;99049
SCI1368688;1368688;LIVRARIA GUARULIVROS LTDA;;;07/12/2016;11/12/2016;FINALIZADO;12/12/2016;14/12/2016;SCIPIONE;5;6;1,885;250,86;99129
SCI1369290;1369290;JEAN CLAUDE RAMOS ALPHEN;;;;11/12/2016;FINALIZADO;12/12/2016;15/12/2016;SCIPIONE;1;2;0,37;24,26;99149
SCI1369997;1369997;LIVRARIA LIVRO FACIL LTDA;;;12/12/2016;13/12/2016;FINALIZADO;13/12/2016;14/12/2016;SCIPIONE;1;133;222,775;17968,3;99237
SCI1370036;1370036;AO PE DA LETRA S/S LTDA - ME;;;;13/12/2016;FINALIZADO;14/12/2016;14/12/2016;SCIPIONE;1;10;1,95;114,8;99273
SCI1368703;1368703;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;08/12/2016;14/12/2016;FINALIZADO;14/12/2016;15/12/2016;SCIPIONE;12;762;128,63;17398,8;99330
SCI1355272;1355272;B2W COMPANHIA DIGITAL;;;14/12/2016;15/12/2016;FINALIZADO;20/12/2016;;SCIPIONE;40;865;661,875;82733,98;99538
SCI1376464;1376464;DISAL SA DISTRIBUIDORES ASSOCIADOS DE LIVROS;;;16/12/2016;19/12/2016;FINALIZADO;21/12/2016;22/12/2016;SCIPIONE;1;1;2;146,66;99562
SCI1377109;1377109;ITAGYBA COMERCIAL LTDA - ME;;;16/12/2016;19/12/2016;FINALIZADO;22/12/2016;22/12/2016;SCIPIONE;3;30;76,7;3914,4;99583
REQ35373;35373;EDITORA SCIPIONE S/A;;;;23/12/2016;FINALIZADO;24/12/2016;26/12/2016;REQUISICAO SCIPIONE;8;1340;211,5;14190;99688
REQ34784;34784;EDITORA SCIPIONE S/A;;;;19/12/2016;FINALIZADO;29/12/2016;29/12/2016;REQUISICAO SCIPIONE;1;20;1,6;185;99844
SCI1383605;1383605;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;02/01/2017;03/01/2017;FINALIZADO;04/01/2017;;SCIPIONE;2;70;290,675;9211,2;99930
SCI1346846;1346846;DISTRIBUIDORA LOYOLA DE LIVROS LTDA - ME;;;;07/11/2016;FINALIZADO;07/11/2016;08/11/2016;SCIPIONE;2;4;0,605;112,72;98287
SCI1347740;1347740;ITAGYBA COMERCIAL LTDA - ME;;;10/11/2016;11/11/2016;FINALIZADO;14/11/2016;14/11/2016;SCIPIONE;16;276;169,435;12036,66;98409
SCI1356441;1356441;LIVRARIA DA FOLHA LTDA.;;;28/11/2016;28/11/2016;FINALIZADO;29/11/2016;30/11/2016;SCIPIONE;23;31;17,87;2155,26;98780
SCI1365431;1365431;A. J. P. TOSTA - ME;;;;02/12/2016;FINALIZADO;05/12/2016;07/12/2016;SCIPIONE;1;15;6,525;568,43;98920
SCI1368718;1368718;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;08/12/2016;14/12/2016;FINALIZADO;14/12/2016;15/12/2016;SCIPIONE;15;1790;272,08;41606,4;99332
SCI1368701;1368701;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;13/12/2016;14/12/2016;FINALIZADO;14/12/2016;15/12/2016;SCIPIONE;18;547;82,6;11440,52;99333
SCI1375328;1375328;SARAIVA E SICILIANO S/A;;;13/12/2016;14/12/2016;FINALIZADO;15/12/2016;21/12/2016;SCIPIONE;3;9;1,705;222,85;99359
SCI1377027;1377027;ITAGYBA COMERCIAL LTDA - ME;;;16/12/2016;19/12/2016;FINALIZADO;23/12/2016;23/12/2016;SCIPIONE;12;200;104,175;11912,1;99631
SCI1376989;1376989;ITAGYBA COMERCIAL LTDA - ME;;;21/12/2016;21/12/2016;FINALIZADO;27/12/2016;28/12/2016;SCIPIONE;4;48;18,48;3291,12;99790
SCI1378925;1378925;SARAIVA E SICILIANO S/A;;;02/01/2017;02/01/2017;FINALIZADO;03/01/2017;;SCIPIONE;17;48;7,242;1111,75;99921
SCI1383552;1383552;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;02/01/2017;03/01/2017;FINALIZADO;05/01/2017;;SCIPIONE;9;139;329,432;26823,62;99966
REQ33489;33489;EDITORA SCIPIONE S/A;;;;09/11/2016;FINALIZADO;09/11/2016;10/11/2016;REQUISICAO SCIPIONE;3;18;3,21;217,63;98331
SCI1347480;1347480;A. J. P. TOSTA - ME;;;09/11/2016;09/11/2016;FINALIZADO;10/11/2016;10/11/2016;SCIPIONE;2;4;0,45;110,6;98343
SCI33712;33712;LOURDINHA EMBALAGENS TECNICAS E PROMOCIONAIS LTDA ;;;;14/11/2016;FINALIZADO;14/11/2016;14/11/2016;SCIPIONE;6;21600;14120,5;549772,5;98412
SCI1354488;1354488;LIVRARIA DA VILA LTDA;;;17/11/2016;17/11/2016;FINALIZADO;18/11/2016;18/11/2016;SCIPIONE;2;2;0,425;87,1;98487
SCI1354243;1354243;ITAGYBA COMERCIAL LTDA - ME;;;16/11/2016;16/11/2016;FINALIZADO;18/11/2016;21/11/2016;SCIPIONE;2;2;0,48;57,2;98500
SCI1354888;1354888;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;21/11/2016;21/11/2016;FINALIZADO;21/11/2016;22/11/2016;SCIPIONE;7;83;38,715;4089,86;98548
SCI1355565;1355565;BRASILIANO E BRASILIANO LTDA ME;;;;23/11/2016;FINALIZADO;24/11/2016;25/11/2016;SCIPIONE;2;2;0,873;8,24;98644
SCI1355449;1355449;MARLETE JOCHEN ME;;;;23/11/2016;FINALIZADO;24/11/2016;25/11/2016;SCIPIONE;2;2;0,873;8,24;98652
SCI1365425;1365425;DISAL SA DISTRIBUIDORES ASSOCIADOS DE LIVROS;;;01/12/2016;02/12/2016;FINALIZADO;05/12/2016;07/12/2016;SCIPIONE;1;1;0,12;24,79;98913
SCI1368012;1368012;PAPELARIA E LIVRARIA CHIQUINHO LTDA;;;05/12/2016;08/12/2016;FINALIZADO;09/12/2016;12/12/2016;SCIPIONE;2;8;1,16;222,3;99048
SCI1369296;1369296;EDITORA WMF MARTINS FONTES LTDA;;;08/12/2016;11/12/2016;FINALIZADO;12/12/2016;13/12/2016;SCIPIONE;5;10;2,155;283,15;99104
SCI1368700;1368700;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;13/12/2016;14/12/2016;FINALIZADO;16/12/2016;20/12/2016;SCIPIONE;98;4858;4118,545;302401,86;99432
SCI1359775;1359775;DISTRIBUIDORA DE LIVROS DOM QUIXOTE LTDA;;;30/11/2016;16/12/2016;FINALIZADO;18/12/2016;02/01/2017;SCIPIONE;1;500;100;5737,5;99466
SCI1376682;1376682;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;16/12/2016;21/12/2016;FINALIZADO;26/12/2016;28/12/2016;SCIPIONE;8;150;108,625;9668,36;99708
REQ34793;34793;EDITORA SCIPIONE S/A;;;;26/12/2016;FINALIZADO;27/12/2016;27/12/2016;REQUISICAO SCIPIONE;24;1390;164,56;13543,5;99750
SCI1377362;1377362;UNICENTER BAZAR LTDA - ME;;;;21/12/2016;FINALIZADO;28/12/2016;28/12/2016;SCIPIONE;11;130;62,45;7331,1;99799
SCI1384822;1384822;SULLIVAN AUGUSTO DOS SANTOS;;;;04/01/2017;FINALIZADO;04/01/2017;;SCIPIONE;1;1;0,18;41,5;99957
SCI1347249;1347249;MENUZZO & MENUZZO LTDA - ME;;;;08/11/2016;FINALIZADO;09/11/2016;09/11/2016;SCIPIONE;1;1;0,165;18,91;98318
SCI1355276;1355276;GALLAFASSI EDITORA E DISTRIBUIDORA LTDA.;;;;22/11/2016;FINALIZADO;23/11/2016;23/11/2016;SCIPIONE;2;4;0,64;45,72;98589
SCI1355444;1355444;SOCIEDADE EDUCACIONAL SAO FRANCISCO LTDA - ME;;;;23/11/2016;FINALIZADO;24/11/2016;25/11/2016;SCIPIONE;2;4;1,746;16,48;98675
SCI1356228;1356228;DISTRIBUIDORA DE LIVROS DOM QUIXOTE LTDA;;;25/11/2016;25/11/2016;FINALIZADO;26/11/2016;02/12/2016;SCIPIONE;9;204;152,365;14810,94;98738
SCI1355451;1355451;INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCI;;;24/11/2016;24/11/2016;FINALIZADO;26/11/2016;28/11/2016;SCIPIONE;2;110;12,5;3272,5;98745
SCI1355744;1355744;SARAIVA E SICILIANO S/A;;;24/11/2016;24/11/2016;FINALIZADO;26/11/2016;29/11/2016;SCIPIONE;30;1306;779,235;79093,62;98749
SCI1359433;1359433;GALLAFASSI EDITORA E DISTRIBUIDORA LTDA.;;;;02/12/2016;FINALIZADO;06/12/2016;09/12/2016;SCIPIONE;22;835;469,6;44790,3;98949
SCI1367905;1367905;R & B DISTRIBUIDORA DE LIVROS LTDA - ME;;;;02/12/2016;FINALIZADO;06/12/2016;08/12/2016;SCIPIONE;1;16;22,88;20;98970
SCI1365377;1365377;MODELO PAPELARIA E LIVRARIA LTDA - EPP;;;;02/12/2016;FINALIZADO;07/12/2016;07/12/2016;SCIPIONE;1;10;0,5;62,5;99000
SCI1369754;1369754;ANGULO ATIVIDADES EDUCACIONAIS LTDA. - EPP;;;15/12/2016;16/12/2016;FINALIZADO;18/12/2016;19/12/2016;SCIPIONE;1;40;8,32;1056;99457
SCI1376023;1376023;PEREIRA DOS SANTOS DISTRIBUIDORA DE LIVROS E PAPEL;;;15/12/2016;19/12/2016;FINALIZADO;20/12/2016;21/12/2016;SCIPIONE;3;160;26,34;2429,4;99540
REQ35543;35543;EDITORA SCIPIONE S/A;;;;22/12/2016;FINALIZADO;22/12/2016;27/12/2016;REQUISICAO SCIPIONE;1;150;75,75;5246,25;99606
SCI1376907;1376907;ITAGYBA COMERCIAL LTDA - ME;;;16/12/2016;19/12/2016;FINALIZADO;22/12/2016;23/12/2016;SCIPIONE;12;101;36,338;3443,1;99609
SCI1384794;1384794;GALLAFASSI EDITORA E DISTRIBUIDORA LTDA.;;;;04/01/2017;FINALIZADO;05/01/2017;05/01/2017;SCIPIONE;5;15;23,05;414,22;99969
SCI1346881;1346881;R & B DISTRIBUIDORA DE LIVROS LTDA - ME;;;;07/11/2016;FINALIZADO;08/11/2016;09/11/2016;SCIPIONE;2;60;170,1;75;98305
SCI1354421;1354421;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;17/11/2016;17/11/2016;FINALIZADO;18/11/2016;18/11/2016;SCIPIONE;8;36;14,926;1764,21;98491
SCI1354935;1354935;INOVACAO DISTRIBUIDORA DE LIVROS LTDA.;;;;21/11/2016;FINALIZADO;22/11/2016;22/11/2016;SCIPIONE;6;30;5,125;865,66;98568
SCI1251017;1251017;EDITORA ATICA S/A;;;;24/11/2016;FINALIZADO;24/11/2016;24/11/2016;SCIPIONE;6;6;3,675;310,14;98671
SCI1355524;1355524;ESCOLA TALENTO LTDA;;;;23/11/2016;FINALIZADO;24/11/2016;25/11/2016;SCIPIONE;2;2;0,873;8,24;98688
SCI1355758;1355758;COLGIO BARRETO GURIAM LTDA ME;;;23/11/2016;24/11/2016;FINALIZADO;26/11/2016;29/11/2016;SCIPIONE;13;1105;1247,705;109360,37;98752
SCI1355793;1355793;LIVRARIA PEDAGOGICA PAULISTA LTDA;;;24/11/2016;29/11/2016;FINALIZADO;29/11/2016;30/11/2016;SCIPIONE;1;200;87;5512;98783
SCI1367779;1367779;COPOLA COMERCIO DE LIVROS LTDA - ME;;;02/12/2016;02/12/2016;FINALIZADO;05/12/2016;12/12/2016;SCIPIONE;1;1;0,12;23,4;98933
REQ34361;34361;EDITORA SCIPIONE S/A;;;;05/12/2016;FINALIZADO;09/12/2016;12/12/2016;REQUISICAO SCIPIONE;185;6414;901,2;241331,87;99070
SCI1359476;1359476;GALLAFASSI EDITORA E DISTRIBUIDORA LTDA.;;;;11/12/2016;FINALIZADO;12/12/2016;15/12/2016;SCIPIONE;10;254;113,115;6138,71;99193
SCI1370038;1370038;WILLIAM RAFAEL TUCCI;;;;13/12/2016;FINALIZADO;13/12/2016;14/12/2016;SCIPIONE;1;3;0,27;29,64;99245
SCI1375135;1375135;LIVRARIA INTERNACIONAL-SBS LTDA;;;;14/12/2016;FINALIZADO;15/12/2016;16/12/2016;SCIPIONE;8;8;4,965;607,37;99360
SCI1375764;1375764;LIVRARIA EM CASA TELLINI COMERCIO LTDA - ME;;;;15/12/2016;FINALIZADO;16/12/2016;16/12/2016;SCIPIONE;7;15;5,16;1011,01;99402
SCI1375096;1375096;B.M.B. DISTRIBUIDORA DE LIVROS LTDA;;;14/12/2016;15/12/2016;FINALIZADO;16/12/2016;21/12/2016;SCIPIONE;3;360;941,4;34208,64;99422
SCI1375919;1375919;LIVRARIA LIVRO FACIL LTDA;;;15/12/2016;16/12/2016;FINALIZADO;18/12/2016;19/12/2016;SCIPIONE;4;119;81,585;7537,55;99479
SCI1377058;1377058;BOOKPARTNERS BRASIL EDITORA E DISTRIBUIDORA DE LIV;;;;19/12/2016;FINALIZADO;23/12/2016;23/12/2016;SCIPIONE;26;39;15,35;1710,8;99627
SCI1376723;1376723;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;16/12/2016;21/12/2016;FINALIZADO;27/12/2016;29/12/2016;SCIPIONE;10;292;597,441;51103,65;99758
SCI1383364;1383364;DISTRIBUIDORA CURITIBA DE PAPEIS E LIVROS S/A;;;04/01/2017;04/01/2017;FINALIZADO;05/01/2017;05/01/2017;SCIPIONE;1;120;36;2364,96;Entrega Confirmada
SCI1347560;1347560;RAMALIVROS DISTRIBUIDORA LTDA;;;09/11/2016;10/11/2016;FINALIZADO;10/11/2016;10/11/2016;SCIPIONE;1;1;0,12;26,47;98350
SCI1354828;1354828;BRASIL FRANCHISING PARTICIPACOES S/A;;;18/11/2016;21/11/2016;FINALIZADO;21/11/2016;21/11/2016;SCIPIONE;1;1;0,15;28,48;98538
SCI1355608;1355608;CLASSICA DISTRIBUIDORA DE LIVROS LTDA;;;24/11/2016;24/11/2016;FINALIZADO;24/11/2016;28/11/2016;SCIPIONE;9;115;122,725;11259,57;98696
SCI1355686;1355686;SARAIVA E SICILIANO S/A;;;23/11/2016;24/11/2016;FINALIZADO;28/11/2016;29/11/2016;SCIPIONE;30;2934;2036,59;196325,85;98768
SCI1355924;1355924;JEFTE LIVROS - DISTRIBUIDORA E LIVRARIA LTDA;;;24/11/2016;28/11/2016;FINALIZADO;30/11/2016;;SCIPIONE;1;2;0,87;103,35;98796
SCI1367396;1367396;ESCOLA DE EDUCACAO INFANTIL BARBEZAN BRASIL LTDA;;;;13/12/2016;FINALIZADO;14/12/2016;;SCIPIONE;1;12;13,68;840;99331
SCI1375626;1375626;B.M.B. DISTRIBUIDORA DE LIVROS LTDA;;;14/12/2016;19/12/2016;FINALIZADO;20/12/2016;21/12/2016;SCIPIONE;32;482;321,105;28180,36;99521
SCI1376939;1376939;LITERATO DISTRIBUIDORA DE LIVROS LTDA EPP - EPP;;;;21/12/2016;FINALIZADO;27/12/2016;28/12/2016;SCIPIONE;1;90;70,2;6759,9;99769
